Facultad,Docente,Código Plan,Carrera,Id Asignatura,Asignatura,Sección,¿Que opina del profesor?,Sentimiento,% Sentimiento,Emocion,% Emocion,Discurso_Odio,Prob_Odio,Prob_Dirigido,Prob_Agresivo
FACULTAD DE INGENIERIA Y ARQUITECTURA,SRZA,CI03,INGENIERÍA CIVIL INDUSTRIAL (LA SERENA),3333,ECUACIONES DIFERENCIALES,210,súper bueno.,Positivo,0.6541,Alegría,0.6617,No detectado,0.0449,0.0208,0.0330
FACULTAD DE INGENIERIA Y ARQUITECTURA,SRZA,IC06,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA (LA SERENA),14700,INTRODUCCION A LA FISICA,211,siempre atento a todos los alumnos ademas de ser responsable.,Positivo,0.7484,Otro,0.8905,No detectado,0.0153,0.0102,0.0102
FACULTAD DE INGENIERIA Y ARQUITECTURA,SRZA,IMS1,INGENIERIA CIVIL EN MINAS LA SERENA,58000,INTRODUCCION A LAS MATEMATICAS,231,simpatico.,Positivo,0.6790,Alegría,0.9255,No detectado,0.0542,0.0313,0.0272
FACULTAD DE INGENIERIA Y ARQUITECTURA,SRZA,CI03,INGENIERÍA CIVIL INDUSTRIAL (LA SERENA),3327,CALCULO III,211,sin comentarios.,Neutral,0.4468,Otro,0.6370,No detectado,0.0500,0.0090,0.0231
FACULTAD DE INGENIERIA Y ARQUITECTURA,SRZA,CI03,INGENIERÍA CIVIL INDUSTRIAL (LA SERENA),3327,CALCULO III,210,sin comentarios.,Neutral,0.4468,Otro,0.6370,No detectado,0.0500,0.0090,0.0231
FACULTAD DE INGENIERIA Y ARQUITECTURA,SRZA,CI03,INGENIERÍA CIVIL INDUSTRIAL (LA SERENA),3333,ECUACIONES DIFERENCIALES,211,sin comentarios.,Neutral,0.4468,Otro,0.6370,No detectado,0.0500,0.0090,0.0231
FACULTAD DE INGENIERIA Y ARQUITECTURA,SRZA,CI03,INGENIERÍA CIVIL INDUSTRIAL (LA SERENA),3333,ECUACIONES DIFERENCIALES,210,sin comentarios.,Neutral,0.4468,Otro,0.6370,No detectado,0.0500,0.0090,0.0231
FACULTAD DE INGENIERIA Y ARQUITECTURA,SRZA,IC06,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA (LA SERENA),14700,INTRODUCCION A LA FISICA,211,sin comentarios.,Neutral,0.4468,Otro,0.6370,No detectado,0.0500,0.0090,0.0231
FACULTAD DE INGENIERIA Y ARQUITECTURA,SRZA,IC06,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA (LA SERENA),58000,INTRODUCCION A LAS MATEMATICAS,231,"solo agregar que el tono de voz aveces suele ser muy bajo, lo demas todo bien, es muy buen profesor.",Positivo,0.7382,Otro,0.9887,No detectado,0.0175,0.0104,0.0098
FACULTAD DE INGENIERIA Y ARQUITECTURA,SRZA,IC06,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA (LA SERENA),58000,INTRODUCCION A LAS MATEMATICAS,231,su método de enseñanza para esta materia fue mucho mas de mi agrado.,Positivo,0.9456,Otro,0.9925,No detectado,0.0135,0.0091,0.0079
FACULTAD DE INGENIERIA Y ARQUITECTURA,SRZA,CI03,INGENIERÍA CIVIL INDUSTRIAL (LA SERENA),14700,INTRODUCCION A LA FISICA,212,su método de explicación tiene que mejorar.,Neutral,0.7099,Otro,0.9947,No detectado,0.0234,0.0101,0.0132
FACULTAD DE INGENIERIA Y ARQUITECTURA,SRZA,IMS1,INGENIERIA CIVIL EN MINAS LA SERENA,58000,INTRODUCCION A LAS MATEMATICAS,231,todo bien solo que es un poco callado el profesor pero cuando uno pregunta el dispone su tiempo de explicar devidamente para entender .,Neutral,0.7456,Otro,0.9895,No detectado,0.0242,0.0118,0.0126
FACULTAD DE INGENIERIA Y ARQUITECTURA,SRZA,IC06,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA (LA SERENA),14700,INTRODUCCION A LA FISICA,211,tuve problemas de aprendizaje pero fue por mi método mas que nada pero el profesor logro enseñarme a pesar de los diferentes métodos.,Neutral,0.7527,Otro,0.9759,No detectado,0.0158,0.0072,0.0093
FACULTAD DE INGENIERIA Y ARQUITECTURA,SRZA,CI03,INGENIERÍA CIVIL INDUSTRIAL (LA SERENA),3327,CALCULO III,211,"un profesor con un profundo conocimiento de su disciplina es capaz de explicar los conceptos clave con claridad, proporcionar ejemplos relevantes y responder con precisión a las preguntas de los estudiantes. esto nos transmite confianza y nos ayuda a comprender mejor la materia.",Positivo,0.9011,Otro,0.8764,No detectado,0.0138,0.0050,0.0074
FACULTAD DE INGENIERIA Y ARQUITECTURA,JCJT,CO05,INGENIERÍA EN CONSTRUCCIÓN PLAN 2017,16045,INSTALACIONES II,10,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,JCJT,CO05,INGENIERÍA EN CONSTRUCCIÓN PLAN 2017,16045,INSTALACIONES II,10,buen profesor con dedicación.,Positivo,0.8981,Alegría,0.8353,No detectado,0.0224,0.0119,0.0131
FACULTAD DE INGENIERIA Y ARQUITECTURA,JCJT,CO05,INGENIERÍA EN CONSTRUCCIÓN PLAN 2017,16045,INSTALACIONES II,10,buen profesor externo.,Positivo,0.5531,Otro,0.9805,No detectado,0.0325,0.0097,0.0151
FACULTAD DE INGENIERIA Y ARQUITECTURA,JCJT,CO05,INGENIERÍA EN CONSTRUCCIÓN PLAN 2017,16045,INSTALACIONES II,10,"buen profesor, falto profundizar o profesorsionalizar mas el ramo.",Neutral,0.5746,Otro,0.9929,No detectado,0.0186,0.0079,0.0117
FACULTAD DE INGENIERIA Y ARQUITECTURA,JCJT,CO05,INGENIERÍA EN CONSTRUCCIÓN PLAN 2017,16045,INSTALACIONES II,10,constantemente se desviaba en las explicaciones de algun tema en especial perdiendo un poco el tiempo de la clase.,Negativo,0.6275,Otro,0.9914,No detectado,0.0197,0.0080,0.0099
FACULTAD DE INGENIERIA Y ARQUITECTURA,JCJT,CO05,INGENIERÍA EN CONSTRUCCIÓN PLAN 2017,16045,INSTALACIONES II,10,"excelente docente, aunque de repente lo pilla la tecnologí­a.",Positivo,0.7698,Otro,0.6419,No detectado,0.0536,0.0135,0.0185
FACULTAD DE INGENIERIA Y ARQUITECTURA,JCJT,CO05,INGENIERÍA EN CONSTRUCCIÓN PLAN 2017,16045,INSTALACIONES II,10,le falta comprender un poco mas el aula virtual y entregar notas con anticipación.,Neutral,0.8214,Otro,0.6640,No detectado,0.0236,0.0082,0.0120
FACULTAD DE INGENIERIA Y ARQUITECTURA,JCJT,CO05,INGENIERÍA EN CONSTRUCCIÓN PLAN 2017,16045,INSTALACIONES II,10,"muy bien profesor en todo ámbito, demuestra mucho conocimiento en el tema.",Positivo,0.9652,Otro,0.8043,No detectado,0.0105,0.0072,0.0062
FACULTAD DE INGENIERIA Y ARQUITECTURA,JCJT,CO05,INGENIERÍA EN CONSTRUCCIÓN PLAN 2017,16045,INSTALACIONES II,10,nada.,Neutral,0.4837,Otro,0.8243,No detectado,0.0509,0.0136,0.0305
FACULTAD DE INGENIERIA Y ARQUITECTURA,JCJT,CO05,INGENIERÍA EN CONSTRUCCIÓN PLAN 2017,16045,INSTALACIONES II,10,"se explaya mucho en algunos temas, pero es una demostración de que le gusta lo que enseña.",Positivo,0.9387,Otro,0.9913,No detectado,0.0129,0.0086,0.0074
FACULTAD DE INGENIERIA Y ARQUITECTURA,BARK,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,56016,MINERALURGIA,10,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,BARK,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,56025,DISEÑO Y PLANIFICACION MINERIA A CIELO ABIERTO,10,"buen profesor , entregado y preocupado por la docencia.",Positivo,0.8878,Alegría,0.5000,No detectado,0.0202,0.0150,0.0100
FACULTAD DE INGENIERIA Y ARQUITECTURA,BARK,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,56025,DISEÑO Y PLANIFICACION MINERIA A CIELO ABIERTO,10,"positivo, tiene mucho dominio del tema y su material es muy denso y con arta información útil, pero hay demasiadas ppts que se repiten los temas vistos en otras ppts, lo que las hace algo desordenadas o confusas, las clases son casi de lectura en voz alta de la información de las ppts, lo que convierte a sus clases muy dificiles de seguir el ritmo de concentración ya que son aburridas y muy densas.",Negativo,0.8013,Otro,0.9864,No detectado,0.0880,0.0040,0.0296
FACULTAD DE INGENIERIA Y ARQUITECTURA,BARK,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,56025,DISEÑO Y PLANIFICACION MINERIA A CIELO ABIERTO,10,sin comentarios.,Neutral,0.4468,Otro,0.6370,No detectado,0.0500,0.0090,0.0231
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11057,INTRODUCCION AL ANALISIS URBANO,210,al principio no entendia muy bien su manera de explicar pero a medida de que iba pasando el semestre entre en su ritmo y me parecio un profesor muy bueno.,Positivo,0.9266,Otro,0.7955,No detectado,0.0132,0.0087,0.0088
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11064,TALLER V: PROYECTO Y CIUDAD,220,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11064,TALLER V: PROYECTO Y CIUDAD,220,buen profesor aunque a veces no respetaba horarios de receso.,Neutral,0.6871,Otro,0.9915,No detectado,0.0167,0.0090,0.0111
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11064,TALLER V: PROYECTO Y CIUDAD,220,buen profesor con muchos conocimientos.,Positivo,0.9311,Otro,0.9771,No detectado,0.0212,0.0083,0.0103
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11064,TALLER V: PROYECTO Y CIUDAD,220,"buen profesor, sabe mucho es coherente con lo que dice. falto si un poco de orden en el tiempo de distribución para poder lograr un mejor proyecto ya que se estuvo mucho tiempo en máster plan y quedamos muy cortos para poder ver el proyecto en si. 
a y en las correcciones corrige mucho lo cual es muy bueno pero no destaca mucho lo bueno o recata lo positivo para poder seguir un camino.",Neutral,0.4864,Otro,0.9836,No detectado,0.0171,0.0061,0.0099
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11057,INTRODUCCION AL ANALISIS URBANO,210,buena clase solo que mucha info. y poco practico en cuanto a que se buscaba.,Negativo,0.6098,Otro,0.9846,No detectado,0.0366,0.0114,0.0158
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11064,TALLER V: PROYECTO Y CIUDAD,220,buena son sus clases.,Positivo,0.7623,Alegría,0.4984,No detectado,0.2873,0.0238,0.1068
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11057,INTRODUCCION AL ANALISIS URBANO,210,cumple con todo.,Positivo,0.6084,Otro,0.8060,No detectado,0.0360,0.0128,0.0176
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11057,INTRODUCCION AL ANALISIS URBANO,210,"desde el aspecto social, es muy amable y me gustó que a medida que nos enseñaba algo nuevo demostraba mucho entusiasmo.",Positivo,0.9756,Alegría,0.9771,No detectado,0.0117,0.0112,0.0078
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11057,INTRODUCCION AL ANALISIS URBANO,210,"detalles a mejorar pero buen profesor, exigente.",Neutral,0.5528,Otro,0.7552,No detectado,0.0420,0.0165,0.0221
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11057,INTRODUCCION AL ANALISIS URBANO,210,"dominio total de lo enseñado y énfasis en el método cientí­fico, ambas cosas se agradecen. lo que podría recomendar es ajustar los encargos con respecto a los tiempos del estudiante... creo haberme quedado corto (aunque no soy una referencia). o, si no, guí­ar al estudiante en el proceso de recopilación de datos para eficientar ese proceso.",Neutral,0.5295,Otro,0.9942,No detectado,0.0210,0.0040,0.0096
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11057,INTRODUCCION AL ANALISIS URBANO,210,"el profesor cuenta con mucho conocimiento pero de repente demuestra mucha arrogancia, y el aprendizaje se ve invadido con inseguridad.",Negativo,0.9619,Otro,0.9084,No detectado,0.0239,0.0054,0.0114
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11064,TALLER V: PROYECTO Y CIUDAD,220,el profesor es bueno enseñando y sabe mucho del tema que incluso te llena de información.,Positivo,0.9631,Otro,0.9877,No detectado,0.0097,0.0072,0.0064
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11064,TALLER V: PROYECTO Y CIUDAD,220,"encuentro que es muy estricto al principio, pero gracias a él pude obtener nuevas miradas de como vemos los proyectos y la trama urbana en la ciudad, adecuándose, el al estudiante, eso nos hizo dar una clase más personal y creo que era necesario.",Positivo,0.9434,Otro,0.8744,No detectado,0.0146,0.0057,0.0077
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11057,INTRODUCCION AL ANALISIS URBANO,210,"es un buen profesorsional, quizás como docente hacia nosotros estudiantes nos desreguló su forma de enseñanza, y nuestro desempeño no pudo ser el mejor, pero eso no quita el hecho de que el profesor es muy sabido en el tema.",Positivo,0.8379,Otro,0.9807,No detectado,0.0119,0.0062,0.0078
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11064,TALLER V: PROYECTO Y CIUDAD,220,"es un buen profesor, faltó un poco más de práctica en su clase y no tanta revisión a los trabajos.",Positivo,0.8540,Otro,0.9888,No detectado,0.0159,0.0114,0.0101
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11064,TALLER V: PROYECTO Y CIUDAD,220,"excelente profesor, siempre nos enseñó con mucho entusiasmo y pensando siempre en los estudiantesw.",Positivo,0.9629,Alegría,0.9902,No detectado,0.0104,0.0087,0.0072
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11057,INTRODUCCION AL ANALISIS URBANO,210,hace el intento por integrar a la clase a sus debates y anima la expresión propia del alumno..,Positivo,0.7402,Otro,0.9840,No detectado,0.0173,0.0076,0.0089
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11057,INTRODUCCION AL ANALISIS URBANO,210,interrumpe constantemente las presentaciones de los estudiantes para demostrar que hacemos un mal trabajo y crea un ambiente incomodo.,Negativo,0.9766,Otro,0.9747,No detectado,0.0297,0.0045,0.0121
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11057,INTRODUCCION AL ANALISIS URBANO,210,la clase de desempeña de manera dinámica y el profesor abre paso al diálogo constante durante la clase.,Positivo,0.4941,Otro,0.9929,No detectado,0.0157,0.0075,0.0080
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11057,INTRODUCCION AL ANALISIS URBANO,210,"la metodología de correcciones era contraproducente, ya que generaba un miedo a los estudiantes a la hora de presentar trabajos, esto da como resultado que nadie de la sección quisiera corregir o revisar, ya que eran correcciones abiertas y de más de una hora con un solo grupo, generando un estrés adicional ya que muchas veces no nos trataba como corresponde.",Negativo,0.9727,Otro,0.5735,No detectado,0.0557,0.0046,0.0207
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11057,INTRODUCCION AL ANALISIS URBANO,210,"le da absolutamente igual la situación con sus estudiantes cuando tienen problemas con las notas de los trabajos en grupos por culpa de compañeros que no trabajan, el se libra de el problema y en parte no es capaz de dejar hacer el trabajo individual o realizar uno de menor complejidad, un trabajo de 5 personas no puede realizarlo solo un alumno y el profesor ignora las situaciones así, también trata de estúpidos e incomprendidos a los alumnos que no saben los nombres de las calles de la ciudad.",Negativo,0.9794,Ira,0.9423,No detectado,0.0575,0.0030,0.0242
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11057,INTRODUCCION AL ANALISIS URBANO,210,"lo que mas me molesto en la asignatura fue la asistencia porque al final no se si pase o repetí­ el ramo, no tenia mas de 2 o 3 faltas injustificadas pero mi baja asistencia se debió a que llegaba ""tarde"" y solo era por 5 min después que pasara la lista y no la volví­a a pasar hasta el final de la clase, siento que al final se puso mas flexible pero eso no me ayudo en nada porque empecé a llegar antes y todos mis compañeros empezaron a llegar tarde y empezó a esperarlos para pasar la lista y eso me pareció injusto en verdad, en la enseñanza siento que a veces se da muchas vueltas explicando algo en vez de sintetizarlo mejor o ser mas claro en el punto.",Negativo,0.9578,Ira,0.8055,No detectado,0.0649,0.0075,0.0310
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11057,INTRODUCCION AL ANALISIS URBANO,210,me gusta su forma de pasar la materia pero va muy rápido .,Positivo,0.8060,Otro,0.9669,No detectado,0.0256,0.0179,0.0124
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11064,TALLER V: PROYECTO Y CIUDAD,220,muy buen profesor.,Positivo,0.9677,Alegría,0.9051,No detectado,0.0123,0.0104,0.0094
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11057,INTRODUCCION AL ANALISIS URBANO,210,"muy enérgico al momento de dar las clases, siempre entregando la información completa y necesaria, demuestra pleno conocimiento de su asignatura.",Positivo,0.9443,Alegría,0.5257,No detectado,0.0110,0.0079,0.0069
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11057,INTRODUCCION AL ANALISIS URBANO,210,no enseña ni resuelve dudas hace replantearse a los mismos alumnos sus dudas y nunca da una respuesta.,Negativo,0.9456,Otro,0.8799,No detectado,0.0201,0.0053,0.0140
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11057,INTRODUCCION AL ANALISIS URBANO,210,"no es mal profesor, pero a la hora de exponer siempre intenta criticar e interrumpe a la persona que está hablando en el momento, por lo que, aparte de generar nervios, empezamos a creer que no seremos capaces de satisfacer lo que él desea que mostremos de información, aunque se cumplan todos los criterios requeridos.",Negativo,0.9663,Otro,0.8278,No detectado,0.0150,0.0041,0.0082
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11057,INTRODUCCION AL ANALISIS URBANO,210,"no me agrado como docente, quizás si hubiera puesto más de mi parte serí­a diferente
las burlas pasivo agresivas no son bien recibidas y no hace una clase dinámica.",Negativo,0.9695,Otro,0.9301,No detectado,0.1221,0.0107,0.0473
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11057,INTRODUCCION AL ANALISIS URBANO,210,no recomiendo.,Negativo,0.4677,Otro,0.9346,No detectado,0.0230,0.0127,0.0230
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11064,TALLER V: PROYECTO Y CIUDAD,220,personalmente me ha costado acoplarme a su metodología.,Negativo,0.9476,Tristeza,0.9508,No detectado,0.0182,0.0098,0.0102
FACULTAD DE INGENIERIA Y ARQUITECTURA,CRMG,ARS1,ARQUITECTURA (LA SERENA),11064,TALLER V: PROYECTO Y CIUDAD,220,"un profesor muy bueno en su materia, ideal para el taller asignado.",Positivo,0.9690,Otro,0.7885,No detectado,0.0136,0.0069,0.0066
FACULTAD DE INGENIERIA Y ARQUITECTURA,JAFO,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4927,ECOLOGIA,10,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,JAFO,AR03,ARQUITECTURA PLAN 2015,11271,EFD: ECOLOGIA DEL PAISAJE,10,clases sin gente.,Negativo,0.5224,Otro,0.9550,No detectado,0.1705,0.0101,0.0425
FACULTAD DE INGENIERIA Y ARQUITECTURA,JAFO,AR03,ARQUITECTURA PLAN 2015,11271,EFD: ECOLOGIA DEL PAISAJE,10,"el ramo fue interesante y el proffesor estaba realmente interesadoe en que aprendieramos, fue una linda experiencia.",Positivo,0.9776,Alegría,0.7491,No detectado,0.0133,0.0083,0.0089
FACULTAD DE INGENIERIA Y ARQUITECTURA,JAFO,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4927,ECOLOGIA,10,excelente profesor.,Positivo,0.9060,Alegría,0.9409,No detectado,0.0124,0.0121,0.0102
FACULTAD DE INGENIERIA Y ARQUITECTURA,JAFO,AR03,ARQUITECTURA PLAN 2015,11271,EFD: ECOLOGIA DEL PAISAJE,10,excelente profesor.,Positivo,0.9060,Alegría,0.9409,No detectado,0.0124,0.0121,0.0102
FACULTAD DE INGENIERIA Y ARQUITECTURA,JAFO,AR03,ARQUITECTURA PLAN 2015,11271,EFD: ECOLOGIA DEL PAISAJE,10,las clases muy lentas y poco dinámicas.,Negativo,0.9623,Otro,0.7557,No detectado,0.3309,0.0062,0.0848
FACULTAD DE INGENIERIA Y ARQUITECTURA,JAFO,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4927,ECOLOGIA,10,muy buen profesor.,Positivo,0.9677,Alegría,0.9051,No detectado,0.0123,0.0104,0.0094
FACULTAD DE INGENIERIA Y ARQUITECTURA,JAFO,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4927,ECOLOGIA,10,"siempre puntal con evaluaciones y retroalimentaciones, el material siempre esta disponible despues de clase.",Neutral,0.8175,Otro,0.9946,No detectado,0.0378,0.0069,0.0142
FACULTAD DE INGENIERIA Y ARQUITECTURA,JJMR,AR03,ARQUITECTURA PLAN 2015,11199,EFG: ESTRATEGIAS ARQUITECTONICAS EN EL PATRIMONIO,10,"buen profesor, permisivo y comprensivo, amplio conocimiento lo cual genera interés real en su curso.",Positivo,0.8894,Otro,0.9774,No detectado,0.0126,0.0090,0.0079
FACULTAD DE INGENIERIA Y ARQUITECTURA,JJMR,AR03,ARQUITECTURA PLAN 2015,11199,EFG: ESTRATEGIAS ARQUITECTONICAS EN EL PATRIMONIO,10,"buena clase impartida por el profesor, desearí­a haber podido dedicarle mucho más tiempo a su clase y haber compartido el aula con muchos más compañeros.",Positivo,0.9448,Alegría,0.9899,No detectado,0.0122,0.0074,0.0078
FACULTAD DE INGENIERIA Y ARQUITECTURA,JJMR,AR03,ARQUITECTURA PLAN 2015,11199,EFG: ESTRATEGIAS ARQUITECTONICAS EN EL PATRIMONIO,10,"el profesor migone ha hecho un excelente aprendizaje de la asignatura, cada clase nos enseño los patrimonios diferentes, complejos , desgastados, destruidos y pasarlos a una restauración tan unico... simplemente es lo mejor que me mostraron en el patrimonio de la humanidad.",Positivo,0.9691,Alegría,0.9548,No detectado,0.0212,0.0043,0.0116
FACULTAD DE INGENIERIA Y ARQUITECTURA,RSDC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),14700,INTRODUCCION A LA FISICA,102,"a la hora de responder las encuestas de profesores en vez de solo tener la encuesta de mis profesores me salen las encuestas de todos los profesores de primer semestre, intente solucionar este error y mandar correos pero nunca fueron respondidos. muchas gracias, ignacio correa.",Negativo,0.8867,Otro,0.8178,No detectado,0.0191,0.0055,0.0118
FACULTAD DE INGENIERIA Y ARQUITECTURA,RSDC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),14700,INTRODUCCION A LA FISICA,70,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,RSDC,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14704,MECANICA,10,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,RSDC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),14700,INTRODUCCION A LA FISICA,70,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,RSDC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),14700,INTRODUCCION A LA FISICA,102,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,RSDC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),14700,INTRODUCCION A LA FISICA,70,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,RSDC,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,14704,MECANICA,10,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,RSDC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),14700,INTRODUCCION A LA FISICA,70,buen trabajo.,Positivo,0.9062,Alegría,0.9625,No detectado,0.0175,0.0116,0.0176
FACULTAD DE INGENIERIA Y ARQUITECTURA,RSDC,OB07,INGENIERÍA CIVIL EN OBRAS CIVILES PLAN 2017,14704,MECANICA,10,buena forma de enseñar.,Positivo,0.8595,Otro,0.6650,No detectado,0.0196,0.0123,0.0134
FACULTAD DE INGENIERIA Y ARQUITECTURA,RSDC,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14704,MECANICA,10,bueno.,Neutral,0.4849,Otro,0.8337,No detectado,0.0527,0.0147,0.0360
